date,SHOCK_Index,VOL_Base_Index,MDI_Index,LEARN_Index,ESCAPE_Index,z_SHOCK_Index,z_VOL_Base_Index,z_MDI_Index,z_LEARN_Index,z_ESCAPE_Index
2025-06-08,13.0,3.2,18.4,12.6,19.8,0.84683777713224,-0.7104669328966579,-0.45030811797313813,-0.5591655406319457,-0.2772985466752224
2025-06-15,11.2,5.2,19.4,13.2,18.4,0.6261828633724309,-0.3487983726970291,-0.2425599837461295,-0.4547921521619694,-0.671554668846584
2025-06-22,10.8,0.0,16.6,13.2,19.8,0.5771484380924735,-1.2891366292160638,-0.8242547595817531,-0.4547921521619694,-0.2772985466752224
2025-06-29,11.6,8.2,17.4,12.8,21.6,0.6752172886523885,0.19370446760241375,-0.6580562522001467,-0.5243744111419534,0.22960218183081338
2025-07-06,12.6,0.0,16.6,12.4,23.2,0.7978033518522823,-1.2891366292160638,-0.8242547595817531,-0.5939566701219378,0.680180607169511
2025-07-13,13.8,9.4,18.6,16.0,22.6,0.9449066276921552,0.41070560372219117,-0.4087584911277358,0.032283660697920526,0.5112136976674998
2025-07-20,13.4,0.0,19.4,15.6,22.2,0.8958722024121976,-1.2891366292160638,-0.2425599837461295,-0.03729859828206379,0.39856909133282464
2025-07-27,13.6,5.2,21.0,15.0,24.2,0.9203894150521763,-0.3487983726970291,0.08983703101708464,-0.14167198675204012,0.9617921230061974
2025-08-03,16.8,4.8,20.6,15.4,27.2,1.3126648172918367,-0.42113208473695496,0.006737777326281477,-0.0720897277720558,1.8066266705162568
2025-08-10,15.4,7.8,21.2,15.0,27.4,1.1410443288119854,0.1213707555624881,0.1313866578624862,-0.14167198675204012,1.8629489736835938
2025-08-17,14.4,4.6,21.2,15.8,24.6,1.0184582656120915,-0.45729894075691785,0.1313866578624862,-0.0025074687920714793,1.0744367293408728
2025-08-24,14.0,3.6,22.8,16.2,22.0,0.9694238403321339,-0.6381332208567321,0.46378367262570036,0.06707479018791253,0.34224678816548754
2025-08-31,15.0,3.2,16.6,13.8,20.8,1.0920099035320276,-0.7104669328966579,-0.8242547595817531,-0.35041876369199276,0.004312969161464034
2025-09-07,18.2,0.0,22.2,20.2,23.0,1.484285305771688,-1.2891366292160638,0.3391347920894949,0.7628973799877551,0.623858304002174
2025-09-14,23.0,6.4,24.4,19.2,23.0,2.0726984091311786,-0.1317972365772519,0.7961806873889138,0.5889417325377945,0.623858304002174
2025-09-21,27.8,5.6,27.8,21.4,22.2,2.6611115124906695,-0.2764646606571035,1.5025243437607436,0.9716441569277078,0.39856909133282464
2025-09-28,25.6,16.4,25.2,20.6,22.0,2.391422173450903,1.6765455644208913,0.9623791947705208,0.8324796389677397,0.34224678816548754
2025-10-05,26.0,7.4,29.4,21.8,21.2,2.44045659873086,0.049037043522562454,1.834921358523957,1.0412264159076923,0.11695757549613821
2025-10-12,24.8,10.4,30.4,23.2,21.4,2.293353322890988,0.5915398838220055,2.0426694927509654,1.284764322337637,0.1732798786634753
2025-10-19,24.4,17.2,26.6,25.4,20.2,2.2443188976110298,1.8212129885007429,1.2532265826883333,1.6674667467275504,-0.16465394034054823
2025-10-26,23.8,21.4,33.4,29.2,23.0,2.170767259691094,2.580716964919963,2.6659138954319914,2.3284982070374007,0.623858304002174
2025-11-02,24.8,17.6,39.2,29.2,22.6,2.293353322890988,1.893546700540669,3.8708530739486426,2.3284982070374007,0.5112136976674998
2025-11-09,24.6,12.6,29.4,25.4,22.2,2.268836110251009,0.9893753000415969,1.834921358523957,1.6674667467275504,0.39856909133282464
2025-11-16,24.4,8.4,28.8,22.2,18.4,2.2443188976110298,0.2298713236223768,1.7102724779877523,1.1108086748876764,-0.671554668846584
2025-11-23,24.2,14.4,24.4,22.8,18.6,2.2198016849710513,1.314877004221263,0.7961806873889138,1.215182063357653,-0.6152323656792459
2025-11-30,25.0,12.4,27.6,22.6,20.2,2.3178705355309663,0.9532084440216342,1.460974716915342,1.180390933867661,-0.16465394034054823
2025-12-07,25.0,13.6,27.2,23.2,19.6,2.3178705355309663,1.1702095801414112,1.377875463224538,1.284764322337637,-0.33362084984255946
2025-12-14,23.8,16.4,28.8,24.6,20.2,2.170767259691094,1.6765455644208913,1.7102724779877523,1.5283022287675823,-0.16465394034054823
2025-12-21,24.8,13.2,33.6,27.4,21.8,2.293353322890988,1.0978758681014855,2.707463522277394,2.015378041627472,0.2859244849981505
2025-12-28,22.2,17.6,32.2,23.2,21.2,1.9746295585712634,1.893546700540669,2.416616134359582,1.284764322337637,0.11695757549613821
2026-01-04,22.8,15.0,25.4,23.4,21.6,2.0481811964912002,1.4233775722811515,1.0039288216159223,1.3195554518276291,0.22960218183081338
2026-01-11,22.0,6.4,23.6,17.6,18.0,1.9501123459312848,-0.1317972365772519,0.6299821800073074,0.3106126966178578,-0.7841992751812582
2026-01-18,21.0,8.2,21.8,17.0,17.2,1.827526282731391,0.19370446760241375,0.2560355383986917,0.20623930814788116,-1.0094884878506074
2026-01-25,23.2,9.6,25.6,17.8,19.0,2.0972156217711575,0.4468724597421539,1.0454784484613246,0.3454038261078498,-0.5025877593445718
2026-02-01,21.6,4.6,25.0,16.0,19.8,1.9010779206513275,-0.45729894075691785,0.9208295679251193,0.032283660697920526,-0.2772985466752224
2026-02-08,15.6,9.6,18.4,10.0,20.2,1.165561541451964,0.4468724597421539,-0.45030811797313813,-1.0114502240018433,-0.16465394034054823
2026-02-15,12.6,0.0,10.8,6.8,10.6,0.7978033518522823,-1.2891366292160638,-2.0291939380984036,-1.5681082958417172,-2.8681244923727376
2026-02-22,21.8,6.6,25.0,15.6,26.2,1.9255951332913062,-0.09563038055728916,0.9208295679251193,-0.03729859828206379,1.5250151546795703
2026-03-01,25.8,9.4,27.2,18.2,26.2,2.4159393860908818,0.41070560372219117,1.377875463224538,0.4149860850878338,1.5250151546795703
2026-03-08,28.6,13.4,30.6,22.4,30.2,2.7591803630505845,1.1340427241214486,2.084219119596368,1.1455998043776683,2.651461218026316
2026-03-15,30.6,11.6,30.8,23.0,27.0,3.004352489450372,0.8085410199417826,2.1257687464417696,1.249973192847645,1.7503043673489196
2026-03-22,32.4,3.8,29.4,20.8,27.6,3.225007403210181,-0.6019663648367692,1.834921358523957,0.8672707684577318,1.919271276850932
